F8B2 | A9 80          | A:80 X:40 Y:98 P:A4 | 0xF9:D3 AE 00 00 | RAM:00 FF 00 00
F8B4 | 60             | A:80 X:40 Y:98 P:A4 | 0xFB:C6 14 D3 AE | RAM:00 FF 00 00
D3AF | AA             | A:80 X:80 Y:98 P:A4 | 0xFB:C6 14 D3 AE | RAM:00 FF 00 00
D3B0 | E4 78          | A:80 X:80 Y:98 P:A5 | 0xFB:C6 14 D3 AE | RAM:00 FF 00 00
D3B2 | 20 B5 F8       | A:80 X:80 Y:98 P:A5 | 0xF9:D3 B4 00 00 | RAM:00 FF 00 00
F8B5 | F0 05          | A:80 X:80 Y:98 P:A5 | 0xF9:D3 B4 00 00 | RAM:00 FF 00 00
F8B7 | 10 03          | A:80 X:80 Y:98 P:A5 | 0xF9:D3 B4 00 00 | RAM:00 FF 00 00
F8B9 | 90 01          | A:80 X:80 Y:98 P:A5 | 0xF9:D3 B4 00 00 | RAM:00 FF 00 00
F8BB | 60             | A:80 X:80 Y:98 P:A5 | 0xFB:C6 14 D3 B4 | RAM:00 FF 00 00
D3B5 | C8             | A:80 X:80 Y:99 P:A5 | 0xFB:C6 14 D3 B4 | RAM:00 FF 00 00
D3B6 | A9 80          | A:80 X:80 Y:99 P:A5 | 0xFB:C6 14 D3 B4 | RAM:00 FF 00 00
D3B8 | 85 78          | A:80 X:80 Y:99 P:A5 | 0xFB:C6 14 D3 B4 | RAM:00 FF 00 00
D3BA | E4 78          | A:80 X:80 Y:99 P:27 | 0xFB:C6 14 D3 B4 | RAM:00 FF 00 00
D3BC | 20 BF F8       | A:80 X:80 Y:99 P:27 | 0xF9:D3 BE 00 00 | RAM:00 FF 00 00
F8BF | D0 05          | A:80 X:80 Y:99 P:27 | 0xF9:D3 BE 00 00 | RAM:00 FF 00 00
F8C1 | 30 03          | A:80 X:80 Y:99 P:27 | 0xF9:D3 BE 00 00 | RAM:00 FF 00 00
F8C3 | 90 01          | A:80 X:80 Y:99 P:27 | 0xF9:D3 BE 00 00 | RAM:00 FF 00 00
F8C5 | 60             | A:80 X:80 Y:99 P:27 | 0xFB:C6 14 D3 BE | RAM:00 FF 00 00
D3BF | C8             | A:80 X:80 Y:9A P:A5 | 0xFB:C6 14 D3 BE | RAM:00 FF 00 00
D3C0 | A9 81          | A:81 X:80 Y:9A P:A5 | 0xFB:C6 14 D3 BE | RAM:00 FF 00 00
D3C2 | 85 78          | A:81 X:80 Y:9A P:A5 | 0xFB:C6 14 D3 BE | RAM:00 FF 00 00
D3C4 | E4 78          | A:81 X:80 Y:9A P:A4 | 0xFB:C6 14 D3 BE | RAM:00 FF 00 00
D3C6 | 20 C9 F8       | A:81 X:80 Y:9A P:A4 | 0xF9:D3 C8 00 00 | RAM:00 FF 00 00
F8C9 | B0 05          | A:81 X:80 Y:9A P:A4 | 0xF9:D3 C8 00 00 | RAM:00 FF 00 00
F8CB | F0 03          | A:81 X:80 Y:9A P:A4 | 0xF9:D3 C8 00 00 | RAM:00 FF 00 00
F8CD | 10 01          | A:81 X:80 Y:9A P:A4 | 0xF9:D3 C8 00 00 | RAM:00 FF 00 00
F8CF | 60             | A:81 X:80 Y:9A P:A4 | 0xFB:C6 14 D3 C8 | RAM:00 FF 00 00
D3C9 | C8             | A:81 X:80 Y:9B P:A4 | 0xFB:C6 14 D3 C8 | RAM:00 FF 00 00
D3CA | A9 7F          | A:7F X:80 Y:9B P:24 | 0xFB:C6 14 D3 C8 | RAM:00 FF 00 00
D3CC | 85 78          | A:7F X:80 Y:9B P:24 | 0xFB:C6 14 D3 C8 | RAM:00 FF 00 00
D3CE | E4 78          | A:7F X:80 Y:9B P:25 | 0xFB:C6 14 D3 C8 | RAM:00 FF 00 00
D3D0 | 20 D3 F8       | A:7F X:80 Y:9B P:25 | 0xF9:D3 D2 00 00 | RAM:00 FF 00 00
F8D3 | 90 05          | A:7F X:80 Y:9B P:25 | 0xF9:D3 D2 00 00 | RAM:00 FF 00 00
F8D5 | F0 03          | A:7F X:80 Y:9B P:25 | 0xF9:D3 D2 00 00 | RAM:00 FF 00 00
F8D7 | 30 01          | A:7F X:80 Y:9B P:25 | 0xF9:D3 D2 00 00 | RAM:00 FF 00 00
F8D9 | 60             | A:7F X:80 Y:9B P:25 | 0xFB:C6 14 D3 D2 | RAM:00 FF 00 00
D3D3 | C8             | A:7F X:80 Y:9C P:A5 | 0xFB:C6 14 D3 D2 | RAM:00 FF 00 00
D3D4 | 98             | A:9C X:80 Y:9C P:A5 | 0xFB:C6 14 D3 D2 | RAM:00 FF 00 00
D3D5 | AA             | A:9C X:9C Y:9C P:A5 | 0xFB:C6 14 D3 D2 | RAM:00 FF 00 00
D3D6 | A9 40          | A:40 X:9C Y:9C P:25 | 0xFB:C6 14 D3 D2 | RAM:00 FF 00 00
D3D8 | 85 78          | A:40 X:9C Y:9C P:25 | 0xFB:C6 14 D3 D2 | RAM:00 FF 00 00
D3DA | 20 DD F8       | A:40 X:9C Y:9C P:25 | 0xF9:D3 DC 00 00 | RAM:00 FF 00 00
F8DD | 24 01          | A:40 X:9C Y:9C P:E5 | 0xF9:D3 DC 00 00 | RAM:00 FF 00 00
F8DF | A0 40          | A:40 X:9C Y:40 P:65 | 0xF9:D3 DC 00 00 | RAM:00 FF 00 00
F8E1 | 60             | A:40 X:9C Y:40 P:65 | 0xFB:C6 14 D3 DC | RAM:00 FF 00 00
D3DD | C4 78          | A:40 X:9C Y:40 P:67 | 0xFB:C6 14 D3 DC | RAM:00 FF 00 00
D3DF | 20 E2 F8       | A:40 X:9C Y:40 P:67 | 0xF9:D3 E1 00 00 | RAM:00 FF 00 00
F8E2 | 30 07          | A:40 X:9C Y:40 P:67 | 0xF9:D3 E1 00 00 | RAM:00 FF 00 00
F8E4 | 90 05          | A:40 X:9C Y:40 P:67 | 0xF9:D3 E1 00 00 | RAM:00 FF 00 00
F8E6 | D0 03          | A:40 X:9C Y:40 P:67 | 0xF9:D3 E1 00 00 | RAM:00 FF 00 00
F8E8 | 50 01          | A:40 X:9C Y:40 P:67 | 0xF9:D3 E1 00 00 | RAM:00 FF 00 00
F8EA | 60             | A:40 X:9C Y:40 P:67 | 0xFB:C6 14 D3 E1 | RAM:00 FF 00 00
D3E2 | E8             | A:40 X:9D Y:40 P:E5 | 0xFB:C6 14 D3 E1 | RAM:00 FF 00 00
D3E3 | A9 3F          | A:3F X:9D Y:40 P:65 | 0xFB:C6 14 D3 E1 | RAM:00 FF 00 00
D3E5 | 85 78          | A:3F X:9D Y:40 P:65 | 0xFB:C6 14 D3 E1 | RAM:00 FF 00 00
D3E7 | 20 EE F8       | A:3F X:9D Y:40 P:65 | 0xF9:D3 E9 00 00 | RAM:00 FF 00 00
F8EE | B8             | A:3F X:9D Y:40 P:25 | 0xF9:D3 E9 00 00 | RAM:00 FF 00 00
F8EF | 60             | A:3F X:9D Y:40 P:25 | 0xFB:C6 14 D3 E9 | RAM:00 FF 00 00
D3EA | C4 78          | A:3F X:9D Y:40 P:25 | 0xFB:C6 14 D3 E9 | RAM:00 FF 00 00
D3EC | 20 F0 F8       | A:3F X:9D Y:40 P:25 | 0xF9:D3 EE 00 00 | RAM:00 FF 00 00
F8F0 | F0 07          | A:3F X:9D Y:40 P:25 | 0xF9:D3 EE 00 00 | RAM:00 FF 00 00
F8F2 | 30 05          | A:3F X:9D Y:40 P:25 | 0xF9:D3 EE 00 00 | RAM:00 FF 00 00
F8F4 | 90 03          | A:3F X:9D Y:40 P:25 | 0xF9:D3 EE 00 00 | RAM:00 FF 00 00
F8F6 | 70 01          | A:3F X:9D Y:40 P:25 | 0xF9:D3 EE 00 00 | RAM:00 FF 00 00
F8F8 | 60             | A:3F X:9D Y:40 P:25 | 0xFB:C6 14 D3 EE | RAM:00 FF 00 00
D3EF | E8             | A:3F X:9E Y:40 P:A5 | 0xFB:C6 14 D3 EE | RAM:00 FF 00 00
D3F0 | A9 41          | A:41 X:9E Y:40 P:25 | 0xFB:C6 14 D3 EE | RAM:00 FF 00 00
D3F2 | 85 78          | A:41 X:9E Y:40 P:25 | 0xFB:C6 14 D3 EE | RAM:00 FF 00 00
D3F4 | C4 78          | A:41 X:9E Y:40 P:A4 | 0xFB:C6 14 D3 EE | RAM:00 FF 00 00
D3F6 | 20 FC F8       | A:41 X:9E Y:40 P:A4 | 0xF9:D3 F8 00 00 | RAM:00 FF 00 00
F8FC | F0 05          | A:41 X:9E Y:40 P:A4 | 0xF9:D3 F8 00 00 | RAM:00 FF 00 00
F8FE | 10 03          | A:41 X:9E Y:40 P:A4 | 0xF9:D3 F8 00 00 | RAM:00 FF 00 00
F900 | 10 01          | A:41 X:9E Y:40 P:A4 | 0xF9:D3 F8 00 00 | RAM:00 FF 00 00
F902 | 60             | A:41 X:9E Y:40 P:A4 | 0xFB:C6 14 D3 F8 | RAM:00 FF 00 00
D3F9 | E8             | A:41 X:9F Y:40 P:A4 | 0xFB:C6 14 D3 F8 | RAM:00 FF 00 00
D3FA | A9 00          | A:00 X:9F Y:40 P:26 | 0xFB:C6 14 D3 F8 | RAM:00 FF 00 00
D3FC | 85 78          | A:00 X:9F Y:40 P:26 | 0xFB:C6 14 D3 F8 | RAM:00 FF 00 00
D3FE | 20 06 F9       | A:00 X:9F Y:40 P:26 | 0xF9:D4 00 00 00 | RAM:00 FF 00 00
F906 | A0 80          | A:00 X:9F Y:80 P:A4 | 0xF9:D4 00 00 00 | RAM:00 FF 00 00
F908 | 60             | A:00 X:9F Y:80 P:A4 | 0xFB:C6 14 D4 00 | RAM:00 FF 00 00
D401 | C4 78          | A:00 X:9F Y:80 P:A5 | 0xFB:C6 14 D4 00 | RAM:00 FF 00 00
D403 | 20 09 F9       | A:00 X:9F Y:80 P:A5 | 0xF9:D4 05 00 00 | RAM:00 FF 00 00
F909 | F0 05          | A:00 X:9F Y:80 P:A5 | 0xF9:D4 05 00 00 | RAM:00 FF 00 00
F90B | 10 03          | A:00 X:9F Y:80 P:A5 | 0xF9:D4 05 00 00 | RAM:00 FF 00 00
F90D | 90 01          | A:00 X:9F Y:80 P:A5 | 0xF9:D4 05 00 00 | RAM:00 FF 00 00
F90F | 60             | A:00 X:9F Y:80 P:A5 | 0xFB:C6 14 D4 05 | RAM:00 FF 00 00
D406 | E8             | A:00 X:A0 Y:80 P:A5 | 0xFB:C6 14 D4 05 | RAM:00 FF 00 00
D407 | A9 80          | A:80 X:A0 Y:80 P:A5 | 0xFB:C6 14 D4 05 | RAM:00 FF 00 00
D409 | 85 78          | A:80 X:A0 Y:80 P:A5 | 0xFB:C6 14 D4 05 | RAM:00 FF 00 00
D40B | C4 78          | A:80 X:A0 Y:80 P:27 | 0xFB:C6 14 D4 05 | RAM:00 FF 00 00
D40D | 20 13 F9       | A:80 X:A0 Y:80 P:27 | 0xF9:D4 0F 00 00 | RAM:00 FF 00 00
F913 | D0 05          | A:80 X:A0 Y:80 P:27 | 0xF9:D4 0F 00 00 | RAM:00 FF 00 00
F915 | 30 03          | A:80 X:A0 Y:80 P:27 | 0xF9:D4 0F 00 00 | RAM:00 FF 00 00
F917 | 90 01          | A:80 X:A0 Y:80 P:27 | 0xF9:D4 0F 00 00 | RAM:00 FF 00 00
F919 | 60             | A:80 X:A0 Y:80 P:27 | 0xFB:C6 14 D4 0F | RAM:00 FF 00 00
D410 | E8             | A:80 X:A1 Y:80 P:A5 | 0xFB:C6 14 D4 0F | RAM:00 FF 00 00
D411 | A9 81          | A:81 X:A1 Y:80 P:A5 | 0xFB:C6 14 D4 0F | RAM:00 FF 00 00
D413 | 85 78          | A:81 X:A1 Y:80 P:A5 | 0xFB:C6 14 D4 0F | RAM:00 FF 00 00
D415 | C4 78          | A:81 X:A1 Y:80 P:A4 | 0xFB:C6 14 D4 0F | RAM:00 FF 00 00
D417 | 20 1D F9       | A:81 X:A1 Y:80 P:A4 | 0xF9:D4 19 00 00 | RAM:00 FF 00 00
F91D | B0 05          | A:81 X:A1 Y:80 P:A4 | 0xF9:D4 19 00 00 | RAM:00 FF 00 00
F91F | F0 03          | A:81 X:A1 Y:80 P:A4 | 0xF9:D4 19 00 00 | RAM:00 FF 00 00
F921 | 10 01          | A:81 X:A1 Y:80 P:A4 | 0xF9:D4 19 00 00 | RAM:00 FF 00 00
F923 | 60             | A:81 X:A1 Y:80 P:A4 | 0xFB:C6 14 D4 19 | RAM:00 FF 00 00
D41A | E8             | A:81 X:A2 Y:80 P:A4 | 0xFB:C6 14 D4 19 | RAM:00 FF 00 00
D41B | A9 7F          | A:7F X:A2 Y:80 P:24 | 0xFB:C6 14 D4 19 | RAM:00 FF 00 00
D41D | 85 78          | A:7F X:A2 Y:80 P:24 | 0xFB:C6 14 D4 19 | RAM:00 FF 00 00
D41F | C4 78          | A:7F X:A2 Y:80 P:25 | 0xFB:C6 14 D4 19 | RAM:00 FF 00 00
D421 | 20 27 F9       | A:7F X:A2 Y:80 P:25 | 0xF9:D4 23 00 00 | RAM:00 FF 00 00
F927 | 90 05          | A:7F X:A2 Y:80 P:25 | 0xF9:D4 23 00 00 | RAM:00 FF 00 00
F929 | F0 03          | A:7F X:A2 Y:80 P:25 | 0xF9:D4 23 00 00 | RAM:00 FF 00 00
F92B | 30 01          | A:7F X:A2 Y:80 P:25 | 0xF9:D4 23 00 00 | RAM:00 FF 00 00
F92D | 60             | A:7F X:A2 Y:80 P:25 | 0xFB:C6 14 D4 23 | RAM:00 FF 00 00
D424 | E8             | A:7F X:A3 Y:80 P:A5 | 0xFB:C6 14 D4 23 | RAM:00 FF 00 00
D425 | 8A             | A:A3 X:A3 Y:80 P:A5 | 0xFB:C6 14 D4 23 | RAM:00 FF 00 00
D426 | A8             | A:A3 X:A3 Y:A3 P:A5 | 0xFB:C6 14 D4 23 | RAM:00 FF 00 00
D427 | 20 90 F9       | A:A3 X:A3 Y:A3 P:A5 | 0xF9:D4 29 00 00 | RAM:00 FF 00 00
F990 | A2 55          | A:A3 X:55 Y:A3 P:25 | 0xF9:D4 29 00 00 | RAM:00 FF 00 00
F992 | A9 FF          | A:FF X:55 Y:A3 P:A5 | 0xF9:D4 29 00 00 | RAM:00 FF 00 00
F994 | 85 01          | A:FF X:55 Y:A3 P:A5 | 0xF9:D4 29 00 00 | RAM:00 FF 00 00
F996 | EA             | A:FF X:55 Y:A3 P:A5 | 0xF9:D4 29 00 00 | RAM:00 FF 00 00
F997 | 24 01          | A:FF X:55 Y:A3 P:E5 | 0xF9:D4 29 00 00 | RAM:00 FF 00 00
F999 | 38             | A:FF X:55 Y:A3 P:E5 | 0xF9:D4 29 00 00 | RAM:00 FF 00 00
F99A | A9 01          | A:01 X:55 Y:A3 P:65 | 0xF9:D4 29 00 00 | RAM:00 FF 00 00
F99C | 60             | A:01 X:55 Y:A3 P:65 | 0xFB:C6 14 D4 29 | RAM:00 FF 00 00
D42A | 85 78          | A:01 X:55 Y:A3 P:65 | 0xFB:C6 14 D4 29 | RAM:00 FF 00 00
D42C | 46 78          | A:01 X:55 Y:A3 P:67 | 0xFB:C6 14 D4 29 | RAM:00 FF 00 00
D42E | A5 78          | A:01 X:55 Y:A3 P:65 | 0xFB:C6 14 D4 29 | RAM:00 FF 00 00
D430 | 20 9D F9       | A:01 X:55 Y:A3 P:65 | 0xF9:D4 32 00 00 | RAM:00 FF 00 00
F99D | 90 1B          | A:01 X:55 Y:A3 P:65 | 0xF9:D4 32 00 00 | RAM:00 FF 00 00
F99F | D0 19          | A:01 X:55 Y:A3 P:65 | 0xF9:D4 32 00 00 | RAM:00 FF 00 00
F9BA | 84 00          | A:01 X:55 Y:A3 P:65 | 0xF9:D4 32 00 00 | RAM:A3 FF 00 00
F9BC | 60             | A:01 X:55 Y:A3 P:65 | 0xFB:C6 14 D4 32 | RAM:A3 FF 00 00
D433 | C8             | A:01 X:55 Y:A4 P:E5 | 0xFB:C6 14 D4 32 | RAM:A3 FF 00 00
D434 | 85 78          | A:01 X:55 Y:A4 P:E5 | 0xFB:C6 14 D4 32 | RAM:A3 FF 00 00
D436 | 46 78          | A:01 X:55 Y:A4 P:67 | 0xFB:C6 14 D4 32 | RAM:A3 FF 00 00
D438 | A5 78          | A:01 X:55 Y:A4 P:65 | 0xFB:C6 14 D4 32 | RAM:A3 FF 00 00
D43A | 20 AD F9       | A:01 X:55 Y:A4 P:65 | 0xF9:D4 3C 00 00 | RAM:A3 FF 00 00
F9AD | B0 0B          | A:01 X:55 Y:A4 P:65 | 0xF9:D4 3C 00 00 | RAM:A3 FF 00 00
F9BA | 84 00          | A:01 X:55 Y:A4 P:65 | 0xF9:D4 3C 00 00 | RAM:A4 FF 00 00
F9BC | 60             | A:01 X:55 Y:A4 P:65 | 0xFB:C6 14 D4 3C | RAM:A4 FF 00 00
D43D | C8             | A:01 X:55 Y:A5 P:E5 | 0xFB:C6 14 D4 3C | RAM:A4 FF 00 00
D43E | 20 BD F9       | A:01 X:55 Y:A5 P:E5 | 0xF9:D4 40 00 00 | RAM:A4 FF 00 00
F9BD | 24 01          | A:01 X:55 Y:A5 P:E5 | 0xF9:D4 40 00 00 | RAM:A4 FF 00 00
F9BF | 38             | A:01 X:55 Y:A5 P:E5 | 0xF9:D4 40 00 00 | RAM:A4 FF 00 00
F9C0 | A9 80          | A:80 X:55 Y:A5 P:E5 | 0xF9:D4 40 00 00 | RAM:A4 FF 00 00
F9C2 | 60             | A:80 X:55 Y:A5 P:E5 | 0xFB:C6 14 D4 40 | RAM:A4 FF 00 00
D441 | 85 78          | A:80 X:55 Y:A5 P:E5 | 0xFB:C6 14 D4 40 | RAM:A4 FF 00 00
D443 | 06 78          | A:80 X:55 Y:A5 P:67 | 0xFB:C6 14 D4 40 | RAM:A4 FF 00 00
D445 | A5 78          | A:80 X:55 Y:A5 P:E5 | 0xFB:C6 14 D4 40 | RAM:A4 FF 00 00
D447 | 20 C3 F9       | A:80 X:55 Y:A5 P:E5 | 0xF9:D4 49 00 00 | RAM:A4 FF 00 00
F9C3 | 90 1C          | A:80 X:55 Y:A5 P:E5 | 0xF9:D4 49 00 00 | RAM:A4 FF 00 00
F9C5 | D0 1A          | A:80 X:55 Y:A5 P:E5 | 0xF9:D4 49 00 00 | RAM:A4 FF 00 00
F9E1 | 84 00          | A:80 X:55 Y:A5 P:E5 | 0xF9:D4 49 00 00 | RAM:A5 FF 00 00
F9E3 | 60             | A:80 X:55 Y:A5 P:E5 | 0xFB:C6 14 D4 49 | RAM:A5 FF 00 00
D44A | C8             | A:80 X:55 Y:A6 P:E5 | 0xFB:C6 14 D4 49 | RAM:A5 FF 00 00
D44B | 85 78          | A:80 X:55 Y:A6 P:E5 | 0xFB:C6 14 D4 49 | RAM:A5 FF 00 00
D44D | 06 78          | A:80 X:55 Y:A6 P:67 | 0xFB:C6 14 D4 49 | RAM:A5 FF 00 00
D44F | A5 78          | A:80 X:55 Y:A6 P:E5 | 0xFB:C6 14 D4 49 | RAM:A5 FF 00 00
D451 | 20 D4 F9       | A:80 X:55 Y:A6 P:E5 | 0xF9:D4 53 00 00 | RAM:A5 FF 00 00
F9D4 | B0 0B          | A:80 X:55 Y:A6 P:E5 | 0xF9:D4 53 00 00 | RAM:A5 FF 00 00
F9E1 | 84 00          | A:80 X:55 Y:A6 P:E5 | 0xF9:D4 53 00 00 | RAM:A6 FF 00 00
F9E3 | 60             | A:80 X:55 Y:A6 P:E5 | 0xFB:C6 14 D4 53 | RAM:A6 FF 00 00
D454 | C8             | A:80 X:55 Y:A7 P:E5 | 0xFB:C6 14 D4 53 | RAM:A6 FF 00 00
D455 | 20 E4 F9       | A:80 X:55 Y:A7 P:E5 | 0xF9:D4 57 00 00 | RAM:A6 FF 00 00
F9E4 | 24 01          | A:80 X:55 Y:A7 P:E5 | 0xF9:D4 57 00 00 | RAM:A6 FF 00 00
F9E6 | 38             | A:80 X:55 Y:A7 P:E5 | 0xF9:D4 57 00 00 | RAM:A6 FF 00 00
F9E7 | A9 01          | A:01 X:55 Y:A7 P:65 | 0xF9:D4 57 00 00 | RAM:A6 FF 00 00
F9E9 | 60             | A:01 X:55 Y:A7 P:65 | 0xFB:C6 14 D4 57 | RAM:A6 FF 00 00
D458 | 85 78          | A:01 X:55 Y:A7 P:65 | 0xFB:C6 14 D4 57 | RAM:A6 FF 00 00
D45A | 66 78          | A:01 X:55 Y:A7 P:E5 | 0xFB:C6 14 D4 57 | RAM:A6 FF 00 00
D45C | A5 78          | A:01 X:55 Y:A7 P:65 | 0xFB:C6 14 D4 57 | RAM:A6 FF 00 00
D45E | 20 EA F9       | A:01 X:55 Y:A7 P:65 | 0xF9:D4 60 00 00 | RAM:A6 FF 00 00
F9EA | 90 1C          | A:01 X:55 Y:A7 P:65 | 0xF9:D4 60 00 00 | RAM:A6 FF 00 00
F9EC | F0 1A          | A:01 X:55 Y:A7 P:65 | 0xF9:D4 60 00 00 | RAM:A6 FF 00 00
F9EE | 10 18          | A:01 X:55 Y:A7 P:65 | 0xF9:D4 60 00 00 | RAM:A6 FF 00 00
FA08 | 84 00          | A:01 X:55 Y:A7 P:65 | 0xF9:D4 60 00 00 | RAM:A7 FF 00 00
FA0A | 24 01          | A:01 X:55 Y:A7 P:E5 | 0xF9:D4 60 00 00 | RAM:A7 FF 00 00
FA0C | 38             | A:01 X:55 Y:A7 P:E5 | 0xF9:D4 60 00 00 | RAM:A7 FF 00 00
FA0D | A9 80          | A:80 X:55 Y:A7 P:E5 | 0xF9:D4 60 00 00 | RAM:A7 FF 00 00
FA0F | 60             | A:80 X:55 Y:A7 P:E5 | 0xFB:C6 14 D4 60 | RAM:A7 FF 00 00
D461 | C8             | A:80 X:55 Y:A8 P:E5 | 0xFB:C6 14 D4 60 | RAM:A7 FF 00 00
D462 | 85 78          | A:80 X:55 Y:A8 P:E5 | 0xFB:C6 14 D4 60 | RAM:A7 FF 00 00
D464 | 66 78          | A:80 X:55 Y:A8 P:E4 | 0xFB:C6 14 D4 60 | RAM:A7 FF 00 00
D466 | A5 78          | A:80 X:55 Y:A8 P:E4 | 0xFB:C6 14 D4 60 | RAM:A7 FF 00 00
D468 | 20 FB F9       | A:80 X:55 Y:A8 P:E4 | 0xF9:D4 6A 00 00 | RAM:A7 FF 00 00
F9FB | 90 0B          | A:80 X:55 Y:A8 P:E4 | 0xF9:D4 6A 00 00 | RAM:A7 FF 00 00
FA08 | 84 00          | A:80 X:55 Y:A8 P:E4 | 0xF9:D4 6A 00 00 | RAM:A8 FF 00 00
FA0A | 24 01          | A:80 X:55 Y:A8 P:E4 | 0xF9:D4 6A 00 00 | RAM:A8 FF 00 00
FA0C | 38             | A:80 X:55 Y:A8 P:E5 | 0xF9:D4 6A 00 00 | RAM:A8 FF 00 00
FA0D | A9 80          | A:80 X:55 Y:A8 P:E5 | 0xF9:D4 6A 00 00 | RAM:A8 FF 00 00
FA0F | 60             | A:80 X:55 Y:A8 P:E5 | 0xFB:C6 14 D4 6A | RAM:A8 FF 00 00
D46B | C8             | A:80 X:55 Y:A9 P:E5 | 0xFB:C6 14 D4 6A | RAM:A8 FF 00 00
D46C | 20 0A FA       | A:80 X:55 Y:A9 P:E5 | 0xF9:D4 6E 00 00 | RAM:A8 FF 00 00
FA0A | 24 01          | A:80 X:55 Y:A9 P:E5 | 0xF9:D4 6E 00 00 | RAM:A8 FF 00 00
FA0C | 38             | A:80 X:55 Y:A9 P:E5 | 0xF9:D4 6E 00 00 | RAM:A8 FF 00 00
FA0D | A9 80          | A:80 X:55 Y:A9 P:E5 | 0xF9:D4 6E 00 00 | RAM:A8 FF 00 00
FA0F | 60             | A:80 X:55 Y:A9 P:E5 | 0xFB:C6 14 D4 6E | RAM:A8 FF 00 00
D46F | 85 78          | A:80 X:55 Y:A9 P:E5 | 0xFB:C6 14 D4 6E | RAM:A8 FF 00 00
D471 | 26 78          | A:80 X:55 Y:A9 P:65 | 0xFB:C6 14 D4 6E | RAM:A8 FF 00 00
D473 | A5 78          | A:80 X:55 Y:A9 P:E5 | 0xFB:C6 14 D4 6E | RAM:A8 FF 00 00
D475 | 20 10 FA       | A:80 X:55 Y:A9 P:E5 | 0xF9:D4 77 00 00 | RAM:A8 FF 00 00
FA10 | 90 1C          | A:80 X:55 Y:A9 P:E5 | 0xF9:D4 77 00 00 | RAM:A8 FF 00 00
FA12 | F0 1A          | A:80 X:55 Y:A9 P:E5 | 0xF9:D4 77 00 00 | RAM:A8 FF 00 00
FA14 | 30 18          | A:80 X:55 Y:A9 P:E5 | 0xF9:D4 77 00 00 | RAM:A8 FF 00 00
FA2E | 84 00          | A:80 X:55 Y:A9 P:E5 | 0xF9:D4 77 00 00 | RAM:A9 FF 00 00
FA30 | 60             | A:80 X:55 Y:A9 P:E5 | 0xFB:C6 14 D4 77 | RAM:A9 FF 00 00
D478 | C8             | A:80 X:55 Y:AA P:E5 | 0xFB:C6 14 D4 77 | RAM:A9 FF 00 00
D479 | 85 78          | A:80 X:55 Y:AA P:E5 | 0xFB:C6 14 D4 77 | RAM:A9 FF 00 00
D47B | 26 78          | A:80 X:55 Y:AA P:65 | 0xFB:C6 14 D4 77 | RAM:A9 FF 00 00
D47D | A5 78          | A:80 X:55 Y:AA P:E5 | 0xFB:C6 14 D4 77 | RAM:A9 FF 00 00
D47F | 20 21 FA       | A:80 X:55 Y:AA P:E5 | 0xF9:D4 81 00 00 | RAM:A9 FF 00 00
FA21 | B0 0B          | A:80 X:55 Y:AA P:E5 | 0xF9:D4 81 00 00 | RAM:A9 FF 00 00
FA2E | 84 00          | A:80 X:55 Y:AA P:E5 | 0xF9:D4 81 00 00 | RAM:AA FF 00 00
FA30 | 60             | A:80 X:55 Y:AA P:E5 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D482 | A9 FF          | A:FF X:55 Y:AA P:E5 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D484 | 85 78          | A:FF X:55 Y:AA P:E5 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D486 | 85 01          | A:FF X:55 Y:AA P:E5 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D488 | 24 01          | A:FF X:55 Y:AA P:E5 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D48A | 38             | A:FF X:55 Y:AA P:E5 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D48B | E6 78          | A:FF X:55 Y:AA P:67 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D48D | D0 0C          | A:FF X:55 Y:AA P:67 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D48F | 30 0A          | A:FF X:55 Y:AA P:67 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D491 | 50 08          | A:FF X:55 Y:AA P:67 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D493 | 90 06          | A:FF X:55 Y:AA P:67 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D495 | A5 78          | A:FF X:55 Y:AA P:E5 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D497 | C9 00          | A:FF X:55 Y:AA P:E5 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D499 | F0 04          | A:FF X:55 Y:AA P:E5 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D49B | A9 AB          | A:AB X:55 Y:AA P:E5 | 0xFB:C6 14 D4 81 | RAM:AA FF 00 00
D49D | 85 00          | A:AB X:55 Y:AA P:E5 | 0xFB:C6 14 D4 81 | RAM:AB FF 00 00
D49F | A9 7F          | A:7F X:55 Y:AA P:65 | 0xFB:C6 14 D4 81 | RAM:AB FF 00 00
D4A1 | 85 78          | A:7F X:55 Y:AA P:65 | 0xFB:C6 14 D4 81 | RAM:AB FF 00 00
